EventName,Lap,Driver,GapToLeader_Secs,Event
Abu Dhabi Grand Prix,48.0,SAR,76.492,
Abu Dhabi Grand Prix,48.0,ZHO,67.657,
Abu Dhabi Grand Prix,48.0,SAI,36.585,
Abu Dhabi Grand Prix,48.0,BOT,73.437,
Abu Dhabi Grand Prix,48.0,MAG,78.315,
Abu Dhabi Grand Prix,49.0,VER,0.0,
Abu Dhabi Grand Prix,49.0,LEC,8.708,
Abu Dhabi Grand Prix,49.0,RUS,11.795,
Abu Dhabi Grand Prix,49.0,PER,15.708,
Abu Dhabi Grand Prix,49.0,NOR,17.838,
Abu Dhabi Grand Prix,49.0,PIA,24.879,
Abu Dhabi Grand Prix,49.0,ALO,31.224,
Abu Dhabi Grand Prix,49.0,TSU,26.291,
Abu Dhabi Grand Prix,49.0,HAM,34.664,
Abu Dhabi Grand Prix,49.0,STR,43.487,
Abu Dhabi Grand Prix,49.0,RIC,46.825,
Abu Dhabi Grand Prix,49.0,OCO,43.045,
Abu Dhabi Grand Prix,49.0,GAS,55.938,
Abu Dhabi Grand Prix,49.0,ALB,65.89,
Abu Dhabi Grand Prix,49.0,HUL,66.936,
Abu Dhabi Grand Prix,49.0,SAR,77.487,
Abu Dhabi Grand Prix,49.0,ZHO,69.522,
Abu Dhabi Grand Prix,49.0,SAI,38.717,
Abu Dhabi Grand Prix,49.0,BOT,76.224,
Abu Dhabi Grand Prix,49.0,MAG,80.967,
Abu Dhabi Grand Prix,50.0,VER,0.0,
Abu Dhabi Grand Prix,50.0,LEC,8.926,
Abu Dhabi Grand Prix,50.0,RUS,12.155,
Abu Dhabi Grand Prix,50.0,PER,15.426,
Abu Dhabi Grand Prix,50.0,NOR,18.432,
Abu Dhabi Grand Prix,50.0,PIA,25.6,
Abu Dhabi Grand Prix,50.0,ALO,31.803,
Abu Dhabi Grand Prix,50.0,TSU,27.894,
Abu Dhabi Grand Prix,50.0,HAM,35.209,
Abu Dhabi Grand Prix,50.0,STR,44.257,
Abu Dhabi Grand Prix,50.0,RIC,47.85,
Abu Dhabi Grand Prix,50.0,OCO,45.991,
Abu Dhabi Grand Prix,50.0,GAS,57.447,
Abu Dhabi Grand Prix,50.0,ALB,66.861,
Abu Dhabi Grand Prix,50.0,HUL,69.096,
Abu Dhabi Grand Prix,50.0,SAR,78.427,
Abu Dhabi Grand Prix,50.0,ZHO,71.186,
Abu Dhabi Grand Prix,50.0,SAI,40.55,
Abu Dhabi Grand Prix,50.0,BOT,79.77,
Abu Dhabi Grand Prix,50.0,MAG,83.436,
Abu Dhabi Grand Prix,51.0,VER,0.0,
Abu Dhabi Grand Prix,51.0,LEC,9.772,
Abu Dhabi Grand Prix,51.0,RUS,12.998,
Abu Dhabi Grand Prix,51.0,PER,15.443,
Abu Dhabi Grand Prix,51.0,NOR,19.109,
Abu Dhabi Grand Prix,51.0,PIA,26.307,
Abu Dhabi Grand Prix,51.0,ALO,32.445,
Abu Dhabi Grand Prix,51.0,TSU,29.574,
Abu Dhabi Grand Prix,51.0,HAM,35.891,
Abu Dhabi Grand Prix,51.0,STR,45.209,
Abu Dhabi Grand Prix,51.0,RIC,49.333,
Abu Dhabi Grand Prix,51.0,OCO,48.452,
Abu Dhabi Grand Prix,51.0,GAS,59.043,
Abu Dhabi Grand Prix,51.0,ALB,67.687,
Abu Dhabi Grand Prix,51.0,HUL,71.326,
Abu Dhabi Grand Prix,51.0,SAR,79.415,
Abu Dhabi Grand Prix,51.0,ZHO,73.039,
Abu Dhabi Grand Prix,51.0,SAI,42.419,
Abu Dhabi Grand Prix,51.0,BOT,82.938,
Abu Dhabi Grand Prix,51.0,MAG,86.019,
Abu Dhabi Grand Prix,52.0,VER,0.0,
Abu Dhabi Grand Prix,52.0,LEC,10.524,
Abu Dhabi Grand Prix,52.0,RUS,14.024,
Abu Dhabi Grand Prix,52.0,PER,15.478,
Abu Dhabi Grand Prix,52.0,NOR,20.097,
Abu Dhabi Grand Prix,52.0,PIA,26.853,
Abu Dhabi Grand Prix,52.0,ALO,33.198,
Abu Dhabi Grand Prix,52.0,TSU,31.177,
Abu Dhabi Grand Prix,52.0,HAM,36.412,
Abu Dhabi Grand Prix,52.0,STR,46.222,
Abu Dhabi Grand Prix,52.0,RIC,50.225,
Abu Dhabi Grand Prix,52.0,OCO,51.585,
Abu Dhabi Grand Prix,52.0,GAS,60.779,
Abu Dhabi Grand Prix,52.0,ALB,68.238,
Abu Dhabi Grand Prix,52.0,HUL,73.58,
Abu Dhabi Grand Prix,52.0,SAR,80.204,
Abu Dhabi Grand Prix,52.0,ZHO,74.796,
Abu Dhabi Grand Prix,52.0,SAI,44.213,
Abu Dhabi Grand Prix,52.0,BOT,86.011,
Abu Dhabi Grand Prix,52.0,MAG,89.665,
Abu Dhabi Grand Prix,53.0,VER,0.0,
Abu Dhabi Grand Prix,53.0,LEC,11.386,
Abu Dhabi Grand Prix,53.0,RUS,15.166,
Abu Dhabi Grand Prix,53.0,PER,16.102,
Abu Dhabi Grand Prix,53.0,NOR,20.971,
Abu Dhabi Grand Prix,53.0,PIA,27.958,
Abu Dhabi Grand Prix,53.0,ALO,34.229,
Abu Dhabi Grand Prix,53.0,TSU,32.907,
Abu Dhabi Grand Prix,53.0,HAM,37.203,
Abu Dhabi Grand Prix,53.0,STR,47.744,
Abu Dhabi Grand Prix,53.0,RIC,51.284,
Abu Dhabi Grand Prix,53.0,OCO,54.185,
Abu Dhabi Grand Prix,53.0,GAS,62.628,
Abu Dhabi Grand Prix,53.0,ALB,69.163,
Abu Dhabi Grand Prix,53.0,HUL,75.987,
Abu Dhabi Grand Prix,53.0,SAR,81.464,
Abu Dhabi Grand Prix,53.0,ZHO,76.894,
Abu Dhabi Grand Prix,53.0,SAI,46.305,
Abu Dhabi Grand Prix,53.0,BOT,90.041,
Abu Dhabi Grand Prix,53.0,MAG,92.427,
Abu Dhabi Grand Prix,54.0,VER,0.0,
Abu Dhabi Grand Prix,54.0,LEC,12.651,
Abu Dhabi Grand Prix,54.0,RUS,17.691,
Abu Dhabi Grand Prix,54.0,PER,16.613,
Abu Dhabi Grand Prix,54.0,NOR,22.048,
Abu Dhabi Grand Prix,54.0,PIA,28.981,
Abu Dhabi Grand Prix,54.0,ALO,35.89,
Abu Dhabi Grand Prix,54.0,TSU,34.779,
Abu Dhabi Grand Prix,54.0,HAM,38.324,
Abu Dhabi Grand Prix,54.0,STR,49.532,
Abu Dhabi Grand Prix,54.0,RIC,52.531,
Abu Dhabi Grand Prix,54.0,OCO,56.944,
Abu Dhabi Grand Prix,54.0,GAS,64.55,
Abu Dhabi Grand Prix,54.0,ALB,70.462,
Abu Dhabi Grand Prix,54.0,HUL,78.141,
Abu Dhabi Grand Prix,54.0,SAR,82.874,
Abu Dhabi Grand Prix,54.0,ZHO,79.67,
Abu Dhabi Grand Prix,54.0,SAI,48.526,
Abu Dhabi Grand Prix,54.0,BOT,93.383,
Abu Dhabi Grand Prix,54.0,MAG,95.121,
Abu Dhabi Grand Prix,55.0,VER,0.0,
Abu Dhabi Grand Prix,55.0,LEC,13.273,
Abu Dhabi Grand Prix,55.0,RUS,18.737,
Abu Dhabi Grand Prix,55.0,PER,16.87,
Abu Dhabi Grand Prix,55.0,NOR,22.576,
Abu Dhabi Grand Prix,55.0,PIA,29.78,
Abu Dhabi Grand Prix,55.0,ALO,36.912,
Abu Dhabi Grand Prix,55.0,TSU,36.105,
Abu Dhabi Grand Prix,55.0,HAM,38.978,
Abu Dhabi Grand Prix,55.0,STR,51.06,
Abu Dhabi Grand Prix,55.0,RIC,53.472,
Abu Dhabi Grand Prix,55.0,OCO,59.301,
Abu Dhabi Grand Prix,55.0,GAS,65.927,
Abu Dhabi Grand Prix,55.0,ALB,71.274,
Abu Dhabi Grand Prix,55.0,HUL,79.787,
Abu Dhabi Grand Prix,55.0,SAR,83.969,
Abu Dhabi Grand Prix,55.0,ZHO,82.156,
Abu Dhabi Grand Prix,55.0,SAI,50.25,
Abu Dhabi Grand Prix,55.0,BOT,95.983,
Abu Dhabi Grand Prix,55.0,MAG,97.443,
Abu Dhabi Grand Prix,56.0,VER,0.0,
Abu Dhabi Grand Prix,56.0,LEC,14.203,
Abu Dhabi Grand Prix,56.0,RUS,19.476,
Abu Dhabi Grand Prix,56.0,PER,17.039,
Abu Dhabi Grand Prix,56.0,NOR,23.421,
Abu Dhabi Grand Prix,56.0,PIA,30.759,
Abu Dhabi Grand Prix,56.0,ALO,38.293,
Abu Dhabi Grand Prix,56.0,TSU,39.405,
Abu Dhabi Grand Prix,56.0,HAM,40.389,
Abu Dhabi Grand Prix,56.0,STR,52.988,
Abu Dhabi Grand Prix,56.0,RIC,54.674,
Abu Dhabi Grand Prix,56.0,OCO,61.782,
Abu Dhabi Grand Prix,56.0,GAS,67.696,
Abu Dhabi Grand Prix,56.0,ALB,72.29,
Abu Dhabi Grand Prix,56.0,HUL,81.567,
Abu Dhabi Grand Prix,56.0,SAR,85.672,
Abu Dhabi Grand Prix,56.0,ZHO,84.629,
Abu Dhabi Grand Prix,56.0,SAI,53.977,
Abu Dhabi Grand Prix,56.0,BOT,98.386,
Abu Dhabi Grand Prix,56.0,MAG,100.145,
Abu Dhabi Grand Prix,57.0,VER,0.0,
Abu Dhabi Grand Prix,57.0,LEC,15.254,
Abu Dhabi Grand Prix,57.0,RUS,20.053,
Abu Dhabi Grand Prix,57.0,PER,17.05,
Abu Dhabi Grand Prix,57.0,NOR,24.241,
Abu Dhabi Grand Prix,57.0,PIA,31.565,
Abu Dhabi Grand Prix,57.0,ALO,39.351,
Abu Dhabi Grand Prix,57.0,TSU,41.253,
Abu Dhabi Grand Prix,57.0,HAM,42.075,
Abu Dhabi Grand Prix,57.0,STR,54.494,
Abu Dhabi Grand Prix,57.0,RIC,55.754,
Abu Dhabi Grand Prix,57.0,OCO,64.279,
Abu Dhabi Grand Prix,57.0,GAS,69.358,
Abu Dhabi Grand Prix,57.0,ALB,73.059,
Abu Dhabi Grand Prix,57.0,HUL,83.024,
Abu Dhabi Grand Prix,57.0,SAR,86.957,
Abu Dhabi Grand Prix,57.0,ZHO,87.64,
Abu Dhabi Grand Prix,57.0,SAI,76.844,
Abu Dhabi Grand Prix,57.0,BOT,100.956,
Abu Dhabi Grand Prix,57.0,MAG,103.421,
Abu Dhabi Grand Prix,58.0,VER,0.0,
Abu Dhabi Grand Prix,58.0,LEC,17.993,
Abu Dhabi Grand Prix,58.0,RUS,20.328,
Abu Dhabi Grand Prix,58.0,PER,16.453,
Abu Dhabi Grand Prix,58.0,NOR,24.284,
Abu Dhabi Grand Prix,58.0,PIA,31.487,
Abu Dhabi Grand Prix,58.0,ALO,39.512,
Abu Dhabi Grand Prix,58.0,TSU,43.088,
Abu Dhabi Grand Prix,58.0,HAM,44.424,
Abu Dhabi Grand Prix,58.0,STR,55.632,
Abu Dhabi Grand Prix,58.0,RIC,56.229,
Abu Dhabi Grand Prix,58.0,OCO,66.373,
Abu Dhabi Grand Prix,58.0,GAS,70.36,
Abu Dhabi Grand Prix,58.0,ALB,73.184,
Abu Dhabi Grand Prix,58.0,HUL,83.696,
Abu Dhabi Grand Prix,58.0,SAR,87.791,
Abu Dhabi Grand Prix,58.0,ZHO,89.422,
,1.0,VER,0.0,Bahrain Grand Prix
,1.0,PER,2.769,Bahrain Grand Prix
,1.0,SAI,3.336,Bahrain Grand Prix
,1.0,LEC,0.987,Bahrain Grand Prix
,1.0,RUS,1.944,Bahrain Grand Prix
,1.0,NOR,4.884,Bahrain Grand Prix
,1.0,HAM,5.838,Bahrain Grand Prix
,1.0,PIA,5.239,Bahrain Grand Prix
,1.0,ALO,4.395,Bahrain Grand Prix
,1.0,STR,12.93,Bahrain Grand Prix
,1.0,ZHO,7.517,Bahrain Grand Prix
,1.0,MAG,7.065,Bahrain Grand Prix
,1.0,RIC,8.384,Bahrain Grand Prix
,1.0,TSU,6.201,Bahrain Grand Prix
,1.0,ALB,6.604,Bahrain Grand Prix
,1.0,HUL,16.271,Bahrain Grand Prix
,1.0,OCO,9.373,Bahrain Grand Prix
,1.0,GAS,9.956,Bahrain Grand Prix
,1.0,BOT,11.252,Bahrain Grand Prix
,1.0,SAR,8.637,Bahrain Grand Prix
,2.0,VER,0.0,Bahrain Grand Prix
,2.0,PER,3.014,Bahrain Grand Prix
,2.0,SAI,4.276,Bahrain Grand Prix
,2.0,LEC,1.553,Bahrain Grand Prix
,2.0,RUS,2.283,Bahrain Grand Prix
,2.0,NOR,6.598,Bahrain Grand Prix
,2.0,HAM,7.814999999999999,Bahrain Grand Prix
,2.0,PIA,7.325,Bahrain Grand Prix
,2.0,ALO,6.119,Bahrain Grand Prix
,2.0,STR,14.621,Bahrain Grand Prix
,2.0,ZHO,10.141,Bahrain Grand Prix
,2.0,MAG,9.68,Bahrain Grand Prix
,2.0,RIC,11.597,Bahrain Grand Prix
,2.0,TSU,8.594,Bahrain Grand Prix
,2.0,ALB,9.134,Bahrain Grand Prix
,2.0,HUL,50.886,Bahrain Grand Prix
,2.0,OCO,12.171,Bahrain Grand Prix
,2.0,GAS,12.719,Bahrain Grand Prix
,2.0,BOT,13.215,Bahrain Grand Prix
,2.0,SAR,10.822,Bahrain Grand Prix
,3.0,VER,0.0,Bahrain Grand Prix
,3.0,PER,3.558,Bahrain Grand Prix
,3.0,SAI,4.603,Bahrain Grand Prix
,3.0,LEC,2.862,Bahrain Grand Prix
,3.0,RUS,1.936,Bahrain Grand Prix
,3.0,NOR,7.632,Bahrain Grand Prix
,3.0,HAM,9.365,Bahrain Grand Prix
,3.0,PIA,8.83,Bahrain Grand Prix
,3.0,ALO,8.412,Bahrain Grand Prix
,3.0,STR,16.147,Bahrain Grand Prix
,3.0,ZHO,11.97,Bahrain Grand Prix
,3.0,MAG,11.326,Bahrain Grand Prix
,3.0,RIC,13.604,Bahrain Grand Prix
,3.0,TSU,10.272,Bahrain Grand Prix
,3.0,ALB,10.888,Bahrain Grand Prix
,3.0,HUL,51.45,Bahrain Grand Prix
,3.0,OCO,14.189,Bahrain Grand Prix
,3.0,GAS,14.71,Bahrain Grand Prix
,3.0,BOT,15.299,Bahrain Grand Prix
,3.0,SAR,12.776,Bahrain Grand Prix
,4.0,VER,0.0,Bahrain Grand Prix
,4.0,PER,4.633,Bahrain Grand Prix
,4.0,SAI,5.22,Bahrain Grand Prix
,4.0,LEC,3.967,Bahrain Grand Prix
,4.0,RUS,3.027,Bahrain Grand Prix
,4.0,NOR,8.435,Bahrain Grand Prix
,4.0,HAM,11.005,Bahrain Grand Prix
,4.0,PIA,10.08,Bahrain Grand Prix
,4.0,ALO,9.541,Bahrain Grand Prix
,4.0,STR,17.864,Bahrain Grand Prix
,4.0,ZHO,13.751,Bahrain Grand Prix
,4.0,MAG,13.176,Bahrain Grand Prix
,4.0,RIC,15.567,Bahrain Grand Prix
,4.0,TSU,11.935,Bahrain Grand Prix
,4.0,ALB,12.663,Bahrain Grand Prix
,4.0,HUL,52.152,Bahrain Grand Prix
,4.0,OCO,16.167,Bahrain Grand Prix
,4.0,GAS,16.566,Bahrain Grand Prix
,4.0,BOT,17.295,Bahrain Grand Prix
,4.0,SAR,14.519,Bahrain Grand Prix
,5.0,VER,0.0,Bahrain Grand Prix
,5.0,PER,5.504,Bahrain Grand Prix
,5.0,SAI,6.079,Bahrain Grand Prix
,5.0,LEC,4.925,Bahrain Grand Prix
,5.0,RUS,3.97,Bahrain Grand Prix
,5.0,NOR,9.056,Bahrain Grand Prix
,5.0,HAM,12.182,Bahrain Grand Prix
,5.0,PIA,10.766,Bahrain Grand Prix
,5.0,ALO,11.66,Bahrain Grand Prix
,5.0,STR,19.416,Bahrain Grand Prix
,5.0,ZHO,15.376,Bahrain Grand Prix
,5.0,MAG,14.579,Bahrain Grand Prix
,5.0,RIC,17.098,Bahrain Grand Prix
,5.0,TSU,13.083,Bahrain Grand Prix
,5.0,ALB,13.999,Bahrain Grand Prix
,5.0,HUL,52.642,Bahrain Grand Prix
,5.0,OCO,17.634,Bahrain Grand Prix
,5.0,GAS,18.057,Bahrain Grand Prix
,5.0,BOT,20.209,Bahrain Grand Prix
,5.0,SAR,16.103,Bahrain Grand Prix
,6.0,VER,0.0,Bahrain Grand Prix
,6.0,PER,6.235,Bahrain Grand Prix
,6.0,SAI,6.728,Bahrain Grand Prix
,6.0,LEC,5.615,Bahrain Grand Prix
,6.0,RUS,4.662,Bahrain Grand Prix
,6.0,NOR,9.86,Bahrain Grand Prix
,6.0,HAM,13.273,Bahrain Grand Prix
,6.0,PIA,11.629,Bahrain Grand Prix
,6.0,ALO,12.621,Bahrain Grand Prix
,6.0,STR,21.249,Bahrain Grand Prix
,6.0,ZHO,16.772,Bahrain Grand Prix
,6.0,MAG,16.016,Bahrain Grand Prix
,6.0,RIC,18.695,Bahrain Grand Prix
,6.0,TSU,14.352,Bahrain Grand Prix
,6.0,ALB,15.482,Bahrain Grand Prix
,6.0,HUL,53.446,Bahrain Grand Prix
,6.0,OCO,19.416,Bahrain Grand Prix
,6.0,GAS,20.064,Bahrain Grand Prix
,6.0,BOT,22.323,Bahrain Grand Prix
,6.0,SAR,17.593,Bahrain Grand Prix
,7.0,VER,0.0,Bahrain Grand Prix
,7.0,PER,7.018,Bahrain Grand Prix
,7.0,SAI,7.95,Bahrain Grand Prix
,7.0,LEC,7.534,Bahrain Grand Prix
,7.0,RUS,5.706,Bahrain Grand Prix
,7.0,NOR,10.682,Bahrain Grand Prix
,7.0,HAM,14.074,Bahrain Grand Prix
,7.0,PIA,12.575,Bahrain Grand Prix
,7.0,ALO,13.591,Bahrain Grand Prix
,7.0,STR,22.98,Bahrain Grand Prix
,7.0,ZHO,19.251,Bahrain Grand Prix
,7.0,MAG,19.036,Bahrain Grand Prix
,7.0,RIC,20.85,Bahrain Grand Prix
,7.0,TSU,15.678,Bahrain Grand Prix
,7.0,ALB,17.415,Bahrain Grand Prix
,7.0,HUL,54.09,Bahrain Grand Prix
,7.0,OCO,21.53,Bahrain Grand Prix
,7.0,GAS,22.104,Bahrain Grand Prix
,7.0,BOT,23.939,Bahrain Grand Prix
,7.0,SAR,20.019,Bahrain Grand Prix
,8.0,VER,0.0,Bahrain Grand Prix
,8.0,PER,7.832,Bahrain Grand Prix
,8.0,SAI,9.109,Bahrain Grand Prix
,8.0,LEC,8.646,Bahrain Grand Prix
,8.0,RUS,6.5440000000000005,Bahrain Grand Prix
,8.0,NOR,11.792,Bahrain Grand Prix
,8.0,HAM,15.271,Bahrain Grand Prix
,8.0,PIA,13.507,Bahrain Grand Prix
,8.0,ALO,14.67,Bahrain Grand Prix
,8.0,STR,24.813,Bahrain Grand Prix
,8.0,ZHO,21.873,Bahrain Grand Prix
,8.0,MAG,21.184,Bahrain Grand Prix
,8.0,RIC,23.355,Bahrain Grand Prix
,8.0,TSU,17.167,Bahrain Grand Prix
,8.0,ALB,19.051,Bahrain Grand Prix
,8.0,HUL,54.886,Bahrain Grand Prix
,8.0,OCO,23.928,Bahrain Grand Prix
,8.0,GAS,24.367,Bahrain Grand Prix
,8.0,BOT,25.883,Bahrain Grand Prix
,8.0,SAR,22.575,Bahrain Grand Prix
,9.0,VER,0.0,Bahrain Grand Prix
,9.0,PER,8.199,Bahrain Grand Prix
,9.0,SAI,9.91,Bahrain Grand Prix
,9.0,LEC,9.261,Bahrain Grand Prix
,9.0,RUS,7.045,Bahrain Grand Prix
,9.0,NOR,12.627,Bahrain Grand Prix
,9.0,HAM,16.687,Bahrain Grand Prix
,9.0,PIA,14.374,Bahrain Grand Prix
,9.0,ALO,16.337,Bahrain Grand Prix
,9.0,STR,29.696,Bahrain Grand Prix
,9.0,ZHO,26.493,Bahrain Grand Prix
,9.0,MAG,22.816,Bahrain Grand Prix
,9.0,RIC,25.464,Bahrain Grand Prix
,9.0,TSU,18.492,Bahrain Grand Prix
,9.0,ALB,20.474,Bahrain Grand Prix
,9.0,HUL,55.54,Bahrain Grand Prix
,9.0,OCO,26.011,Bahrain Grand Prix
,9.0,GAS,26.59,Bahrain Grand Prix
,9.0,BOT,28.079,Bahrain Grand Prix
,9.0,SAR,24.712,Bahrain Grand Prix
,10.0,VER,0.0,Bahrain Grand Prix
,10.0,PER,8.869,Bahrain Grand Prix
,10.0,SAI,10.558,Bahrain Grand Prix
,10.0,LEC,10.185,Bahrain Grand Prix
,10.0,RUS,7.867,Bahrain Grand Prix
,10.0,NOR,13.603,Bahrain Grand Prix
,10.0,HAM,17.764,Bahrain Grand Prix
,10.0,PIA,15.487,Bahrain Grand Prix
,10.0,ALO,18.702,Bahrain Grand Prix
,10.0,STR,50.551,Bahrain Grand Prix
,10.0,ZHO,48.861,Bahrain Grand Prix
,10.0,MAG,24.603,Bahrain Grand Prix
,10.0,RIC,27.286,Bahrain Grand Prix
,10.0,TSU,20.444,Bahrain Grand Prix
,10.0,ALB,22.466,Bahrain Grand Prix
,10.0,HUL,56.95,Bahrain Grand Prix
,10.0,OCO,30.693,Bahrain Grand Prix
,10.0,GAS,28.559,Bahrain Grand Prix
,10.0,BOT,30.231,Bahrain Grand Prix
,10.0,SAR,89.603,Bahrain Grand Prix
,11.0,VER,0.0,Bahrain Grand Prix
,11.0,PER,9.62,Bahrain Grand Prix
,11.0,SAI,11.129,Bahrain Grand Prix
,11.0,LEC,14.837,Bahrain Grand Prix
,11.0,RUS,11.297,Bahrain Grand Prix
,11.0,NOR,14.69,Bahrain Grand Prix
,11.0,HAM,18.915,Bahrain Grand Prix
,11.0,PIA,16.799,Bahrain Grand Prix
,11.0,ALO,20.171,Bahrain Grand Prix
,11.0,STR,49.96,Bahrain Grand Prix
,11.0,ZHO,48.141,Bahrain Grand Prix
,11.0,MAG,28.606,Bahrain Grand Prix
,11.0,RIC,29.234,Bahrain Grand Prix
,11.0,TSU,22.158,Bahrain Grand Prix
,11.0,ALB,24.216,Bahrain Grand Prix
,11.0,HUL,57.503,Bahrain Grand Prix
,11.0,OCO,52.622,Bahrain Grand Prix
,11.0,GAS,30.13,Bahrain Grand Prix
,11.0,BOT,32.333,Bahrain Grand Prix
,11.0,SAR,124.956,Bahrain Grand Prix
,12.0,VER,0.0,Bahrain Grand Prix
,12.0,PER,12.852,Bahrain Grand Prix
,12.0,SAI,11.734,Bahrain Grand Prix
,12.0,LEC,35.263,Bahrain Grand Prix
,12.0,RUS,32.712,Bahrain Grand Prix
,12.0,NOR,15.727,Bahrain Grand Prix
,12.0,HAM,22.759,Bahrain Grand Prix
,12.0,PIA,20.493,Bahrain Grand Prix
,12.0,ALO,21.669,Bahrain Grand Prix
,12.0,STR,50.09,Bahrain Grand Prix
,12.0,ZHO,48.091,Bahrain Grand Prix
,12.0,MAG,51.243,Bahrain Grand Prix
,12.0,RIC,31.082,Bahrain Grand Prix
,12.0,TSU,23.882,Bahrain Grand Prix
,12.0,ALB,26.105,Bahrain Grand Prix
,12.0,HUL,58.164,Bahrain Grand Prix
,12.0,OCO,53.176,Bahrain Grand Prix
,12.0,GAS,34.541,Bahrain Grand Prix
,12.0,BOT,38.433,Bahrain Grand Prix
,12.0,SAR,126.404,Bahrain Grand Prix
,13.0,VER,0.0,Bahrain Grand Prix
,13.0,PER,33.446,Bahrain Grand Prix
,13.0,SAI,11.947,Bahrain Grand Prix
,13.0,LEC,34.665,Bahrain Grand Prix
,13.0,RUS,32.849,Bahrain Grand Prix
,13.0,NOR,19.332,Bahrain Grand Prix
,13.0,HAM,44.374,Bahrain Grand Prix
,13.0,PIA,42.152,Bahrain Grand Prix
,13.0,ALO,23.226,Bahrain Grand Prix
,13.0,STR,50.349,Bahrain Grand Prix
,13.0,ZHO,48.497,Bahrain Grand Prix
,13.0,MAG,51.103,Bahrain Grand Prix
,13.0,RIC,36.225,Bahrain Grand Prix
,13.0,TSU,25.712,Bahrain Grand Prix
,13.0,ALB,27.898,Bahrain Grand Prix
,13.0,HUL,58.935,Bahrain Grand Prix
,13.0,OCO,53.509,Bahrain Grand Prix
,13.0,GAS,62.076,Bahrain Grand Prix
,13.0,BOT,62.484,Bahrain Grand Prix
,13.0,SAR,130.363,Bahrain Grand Prix
,14.0,VER,0.0,Bahrain Grand Prix
,14.0,PER,32.024,Bahrain Grand Prix
,14.0,SAI,14.672,Bahrain Grand Prix
,14.0,LEC,34.393,Bahrain Grand Prix
,14.0,RUS,33.392,Bahrain Grand Prix
,14.0,NOR,40.074,Bahrain Grand Prix
,14.0,HAM,44.524,Bahrain Grand Prix
,14.0,PIA,41.92,Bahrain Grand Prix
,14.0,ALO,24.81,Bahrain Grand Prix
,14.0,STR,50.945,Bahrain Grand Prix
,14.0,ZHO,48.951,Bahrain Grand Prix
,14.0,MAG,51.665,Bahrain Grand Prix
,14.0,RIC,58.605,Bahrain Grand Prix
,14.0,TSU,29.822,Bahrain Grand Prix
,14.0,ALB,29.847,Bahrain Grand Prix
,14.0,HUL,59.786,Bahrain Grand Prix
,14.0,OCO,54.018,Bahrain Grand Prix
,14.0,GAS,62.737,Bahrain Grand Prix
,14.0,BOT,61.91,Bahrain Grand Prix
,14.0,SAR,134.805,Bahrain Grand Prix
,15.0,VER,0.0,Bahrain Grand Prix
,15.0,PER,31.828,Bahrain Grand Prix
,15.0,SAI,34.886,Bahrain Grand Prix
,15.0,LEC,34.195,Bahrain Grand Prix
,15.0,RUS,33.303,Bahrain Grand Prix
,15.0,NOR,39.975,Bahrain Grand Prix
,15.0,HAM,44.777,Bahrain Grand Prix
,15.0,PIA,41.732,Bahrain Grand Prix
,15.0,ALO,28.9,Bahrain Grand Prix
,15.0,STR,51.467,Bahrain Grand Prix
,15.0,ZHO,49.44,Bahrain Grand Prix
,15.0,MAG,52.986,Bahrain Grand Prix
,15.0,RIC,58.664,Bahrain Grand Prix
,15.0,TSU,52.399,Bahrain Grand Prix
,15.0,ALB,34.007,Bahrain Grand Prix
,15.0,HUL,60.885,Bahrain Grand Prix
,15.0,OCO,54.85,Bahrain Grand Prix
,15.0,GAS,63.218,Bahrain Grand Prix
,15.0,BOT,62.186,Bahrain Grand Prix
,15.0,SAR,135.388,Bahrain Grand Prix
,16.0,VER,0.0,Bahrain Grand Prix
,16.0,PER,30.443,Bahrain Grand Prix
,16.0,SAI,34.094,Bahrain Grand Prix
,16.0,LEC,33.7,Bahrain Grand Prix
,16.0,RUS,32.818,Bahrain Grand Prix
,16.0,NOR,39.372,Bahrain Grand Prix
,16.0,HAM,44.7,Bahrain Grand Prix
,16.0,PIA,40.991,Bahrain Grand Prix
,16.0,ALO,50.546,Bahrain Grand Prix
,16.0,STR,52.326,Bahrain Grand Prix
,16.0,ZHO,49.931,Bahrain Grand Prix
,16.0,MAG,53.567,Bahrain Grand Prix
,16.0,RIC,58.672,Bahrain Grand Prix
,16.0,TSU,52.747,Bahrain Grand Prix
,16.0,ALB,56.18,Bahrain Grand Prix
,16.0,HUL,61.513,Bahrain Grand Prix
,16.0,OCO,55.584,Bahrain Grand Prix
,16.0,GAS,63.571,Bahrain Grand Prix
,16.0,BOT,62.736,Bahrain Grand Prix
,16.0,SAR,139.59,Bahrain Grand Prix
,17.0,VER,0.0,Bahrain Grand Prix
,17.0,PER,27.001,Bahrain Grand Prix
,17.0,SAI,29.705,Bahrain Grand Prix
,17.0,LEC,31.106,Bahrain Grand Prix
,17.0,RUS,29.156,Bahrain Grand Prix
,17.0,NOR,36.252,Bahrain Grand Prix
,17.0,HAM,41.915,Bahrain Grand Prix
,17.0,PIA,37.967,Bahrain Grand Prix
,17.0,ALO,47.62,Bahrain Grand Prix
,17.0,STR,51.207,Bahrain Grand Prix
,17.0,ZHO,48.51,Bahrain Grand Prix
,17.0,MAG,51.953,Bahrain Grand Prix
,17.0,RIC,56.066,Bahrain Grand Prix
,17.0,TSU,50.333,Bahrain Grand Prix
